id,words
39578,"Comedy, Horror, based on novel, monster, vampire, stripper, anthology, independent film, ghost"
3418,"Drama, Science Fiction, scotland, dying and death, dystopia, media, reporter, euthanasia"
30924,"Comedy, Horror, gore, slasher, b horror, sunshine coast"
14929,"Action, Comedy, Horror, rape, revenge, murder, independent film"
75552,"Action, Adventure, Western, frontier, native american, frontier justice, 19th century, mountain man"
18910,"Comedy, Drama, Horror, Thriller, post traumatic stress  disorder, based on novel, vietnam war, castle, insane asylum, army, supernatural, suspense, dark comedy, religion, astronaut, cult film, crucifix, psychosis, combat fatigue, absurdism"
24919,"Horror, upper class, party, crypt, zombie"
26200,"Action, Comedy, Crime, Mystery, spy, based on tv series"
24825,"Adventure, Action, Thriller, ninja"
38147,"Fantasy, Comedy, god, divorced parents"
24032,"Fantasy, Comedy, god"
26179,"Comedy, Thriller, Crime, afterlife, murder, talking dog, dog, private detective"
4499,"Comedy, rape, madrid, drug, police officer"
11333,"Fantasy, Action, Comedy, Science Fiction, billard, hero, lorry, police, rot"
425,"Animation, Comedy, Family, Adventure, human evolution, parent child relationship, squirrel, ice, loss of child, mammoth, sloth, dying and death, stone age, prehistoric, saber-toothed tiger, cavemen, prehistoric creature, prehistoric adventure, prehistoric times, prehistoric man"
1576,"Horror, Action, Science Fiction, undercover, mutant, dystopia, conspiracy, zombie, based on video game"
5851,"Action, Comedy, police operation, police everyday life, fugitive"
25014,"Drama, Romance, War, war crimes, war, balkan war, genocide, missing person"
15647,"Comedy, jew, based on play or musical, independent film, gay relationship, lesbian, bisexual, bisexual woman"
25110,"Drama, Comedy"
38880,"Documentary, muslim, israeli, palestinian, jerusalem, peace, children, jewish, israeli palestinian conflict, arab, hebrew, woman director, everyday life"
1391,"Drama, Romance, mexico, sex, beach, group sex, male friendship, road trip, coming of age, teenager, lgbt, new mexican cinema"
18172,"Romance, Drama, sex, american football, classroom, saxophone, nudity, cheerleader, disappointment, college, ambition, affection, friendship, sport, high school, marching band, coach, locker room, pool hall, teenager, undressing, drinking, steel worker, pep rally, athletic scholarship, teenage pregnancy, typing class"
24248,"Adventure, Drama, History, crucifixion, biography, epic, sword and sandal, barabbas"
14605,"Comedy, haunted castle"
19797,"Comedy, Romance, gay interest, wedding"
17804,"Comedy, Western, dentist, calamity jane"
31805,"Comedy, morocco, castaway, road movie"
13861,"Comedy, singapore, road movie"
29021,"Comedy, map, ship, musical, alaska, vaudeville"
31812,"Comedy, road movie, zanzibar"
13006,"Thriller, Action, Horror, Science Fiction, Crime, flooding, futuristic, police detective"
28213,"Comedy, Drama, Romance"
10627,"Drama, gun, cadet, military academy, hostile takeover, teenager fighting adult, die hard scenario, last stand, military school, older man younger man relationship, military funeral"
42750,"Drama, protest, gathering, remembrance"
27930,"Music, punk rock, music band"
259557,"Drama, Action, Adventure, spy, florida, cold war, swamp, independent film, escape, boat chase, u.s. military, manhunt"
28124,"Comedy, Romance, california, bank robber, fugitive, dog, screwball comedy"
41034,"Comedy, Romance, unfaithfulness"
11563,"Action, Comedy, kung fu, police, fighter"
15119,"Adventure, Action, revenge, ninja, female ninja, shogun"
55792,"Comedy, Science Fiction, television, brainwashing, scientist, evolution, psychosis"
12705,"Action, Comedy, elephant, prosecution, transportation, girlfriend, truck, road movie, duringcreditsstinger"
11006,"Action, Adventure, Comedy, sheriff, bride, smuggling, road movie"
15120,"Action, Comedy, Crime"
40072,"Drama, Romance, sport, unsimulated sex"
21629,"Comedy, escape from prison, mistaken identity, fish out of water, wrongful imprisonment"
16026,"Comedy, fear of flying, tourist, barbecue, travel, summer vacation, mass tourism, charter, gran canaria, kanarieöarna"
2371,"Action, Drama, Thriller, paris, london england, new york, assassination, time frame, teheran, winston churchill, joseph stalin, franklin delano roosevelt, nazi germany, agent, moscow, denunciation"
73134,"Drama, Romance, hotel, flower, cousin, french, romance, teenager, foreign"
36586,"Fantasy, Horror, Action, Thriller, katana, mutation, vampire, silver, superhero, tragic villain, broken neck, lasersight, violence, exploding body, blade, subjective camera, torso cut in half, reaper, broken wrist, razor blade, shot through a door, sword duel, burnt face"
6020,"Comedy, sorority, cross dressing, university, t shirt, sorority girl, drag, yearbook, roofie, sorority house"
39541,"Drama, Family, Comedy"
125764,Foreign
18292,"Drama, independent film"
29394,"Horror, Mystery, Thriller, california, pharmacist, wheelchair, flower shop, police, murder, mute, killer, transgender, proto-slasher"
112942,
90974,"Adventure, rape, island, lighthouse, lighthouse keeper   , gore, pirate, torture"
29402,"Horror, grave, baron"
29396,"Drama, Horror, Thriller, asylum, ax, mother daughter relationship, axe murder, proto-slasher"
15028,"Adventure, Family, Science Fiction, Thriller, time, airplane, youth, wristwatch"
9275,"Comedy, Crime, Drama, Thriller, corruption, moderator, tv show, success, irish mob, duringcreditsstinger"
4547,"Crime, Drama, Thriller, burglar, bunker, housebreaking, safe, money"
14635,"Drama, Family, father son relationship, baseball, sports team, sport, life's dream, growing up"
29135,"Comedy, Fantasy, Drama"
1791,"Drama, Romance, mother, sex, based on novel, nudity, fantasy, fetish, masochism, power, victim, music, concert, love, controversial, teacher, student, pianist, attraction, desire, submissive, voyeur, domineering"
184835,
41756,"Comedy, Romance, Drama, woman director"
35651,"Drama, fraud, swindler"
62956,"Comedy, woman director"
116904,Romance
22784,"Crime, Drama, Romance, Thriller, depression, labor organizer"
40814,"Romance, Drama, Thriller, Horror, Crime, prostitute, sex, detective, double life, role playing, preacher"
53426,"Adventure, Crime, Thriller, Action, male nudity, female nudity, martial arts, bounty hunter, based on novel, vigilante, murder, independent film, serial killer, lesbian, torture, sadist, gangster, revolver"
24585,"Comedy, Romance, brotherhood, vacation, palm springs"
17990,"Drama, Comedy, Music, Romance"
129542,"Drama, Foreign"
5678,"Action, Comedy, male friendship"
11560,"Drama, Mystery, Thriller, Crime, based on novel, witness, village, court, love, murder, lawyer, defense, trial, justice, husband, u.s. marine, arrested, classified"
11452,"Comedy, Romance, male nudity, female nudity, sex, college, locker room, doggystyle, flirting, exposé, pug, bon bon, fraternity pledge, greek letter, laxative"
18435,"Romance, Comedy, Drama, independent film"
35944,"Action, Comedy"
64310,"Drama, Romance, Foreign"
25501,"Crime, Drama, Mystery, boxer, suspense"
26851,"Documentary, History, atomic bomb, propaganda"
17487,"Drama, transporter, boxing match, sport, classic noir, over-the-hill fighter, over the hill"
34276,"Adventure, Science Fiction, moon, based on novel, space travel, moon landing, alien, giant insect, flashback"
548,"Crime, Drama, Mystery, japan, rape, samurai, rain, woodcutter, medium, sunlight, court case, dying and death, court, truth, criminal, multiple perspectives"
11590,"Drama, Comedy, small town, sport, ice hockey, violence, team owner"
1537,"Action, Adventure, Crime, Thriller, new york, custody battle, suspense, lawyer"
12149,"Drama, Thriller, Crime, angel, sheriff, loss of mother, 1970s, texas, dream, rose garden, grave, ax, insanity, murder, mechanic, vision, serial killer, punishment, demon, fbi agent, gloves, religious fanatic, remorse, flashback, forced to kill"
44373,"Drama, Thriller, Mystery, sex, sexuality, sheriff, fight, nudity, college, investigation, police, party, murder, betrayal, wealth, money, student, university, drug, drunk, candlelight vigil, flashback"
11812,"Romance, Comedy, roommate, marriage, aftercreditsstinger, duringcreditsstinger"
35080,"Drama, Mystery, Thriller, sex, blackmail, yacht, kiss, party, love, murder, mistress, hollywood, gossip"
441,"Drama, Comedy, individual, human evolution, philosophy, sexuality, mentally disabled, experiment, professor, mouse, civilization, sapient, ethologist, drive, kaspar-hauser-syndrom, zoo, arts and culture, french, small person, forest, independent film, author, hair, disabled"
8346,"Comedy, Drama, Romance, usa, parent child relationship, greece, culture clash, midlife crisis, restaurant, bad mother-in-law, mother-in-law, parents-in-law, son-in-law, father-in-law, patriarch, bad father-in-law, greek, wedding, family, xenophobia"
14168,"Drama, Western, hotel, small town, hunger, outlaw, train, rancher, bandit, stagecoach, drought, street shootout, shootout at a train station"
32617,"Action, Western, Adventure, horse race, horse, endurance, ex prostitute, mexican"
31671,"Action, Adventure, Thriller, prison, mexico, pilot, escape, trying to escape, rescue operation"
2565,"Fantasy, Comedy, Science Fiction, Romance, escape, orange soda, luggage, dying man's last fling, ukulele, terminal illnessdying man"
307,"Drama, History, suicide, rome, resistance, loss of lover, fascism, drug addiction, curfew, deserter, lover (female), nazis"
15482,"Comedy, Horror, Science Fiction, tomato, sequel, mad scientist, independent film, spoof, self-referential, world domination"
45878,"Drama, Horror, Comedy, screenwriter, high school, gore, serial killer, slasher, nonlinear timeline, film crew, police investigation, horror filmmaking"
6393,"Comedy, career"
12154,"Family, Comedy, Drama, baby, roommate, bachelor, party, windeln, solteros"
11630,"Comedy, Family, london england, marriage proposal, daughter"
25133,"Comedy, Horror, transylvania, frankenstein, female vampire"
21970,"Fantasy, Horror, Science Fiction, Thriller, country house, solar eclipse, haunted house, past"
11892,"Crime, Drama, Thriller, detective, secret, fbi, homicide, evidence, nerd, vice, intellectual, high school, partner, murder, rich, forensic"
9334,"Action, Fantasy, Adventure, egypt, temple"
36093,"Drama, Foreign, brazilian, drama"
35694,"Drama, independent film"
10491,"Mystery, Drama, Thriller, Romance, War, lover (female), world war ii, radio transmission, leave, friendship, u boat, cryptography, secret formula"
70054,"Drama, woman director"
18323,Drama
18079,"Crime, Drama, Thriller, hotel, con man, stamp, police, partner, money, scam, grifter, convenience store, swindle, rare stamps"
110989,"Adventure, Family, Mystery, spooky house"
35337,"Comedy, Drama, Romance, independent film, woman director"
59199,"Drama, independent film"
11470,"Horror, Science Fiction, places and planets, space marine, future, cryogenics, space, slaughter, series of murders, scientist, freeze"
16643,"Comedy, Drama, Romance"
1282,"Documentary, skateboarding, independent film"
21220,"Action, Comedy, Mystery, Thriller, woman director"
52717,"Drama, experimental film"
69324,"Drama, Foreign, Romance, woman director"
11468,"Crime, Drama, Mystery, Thriller, dual identity, identity, war on drugs, jazz musician, drug scene, neo-noir"
292917,Drama
19085,"Drama, Horror, Thriller, Crime"
73462,"Drama, Adventure, Romance"
26030,"Drama, Action, Crime, casino, robbery, theft, gambler, ex-boxer"
10164,"Comedy, Drama, jealousy, car dealer, ladykiller, success, hostage-taking"
42048,"Comedy, Drama, Romance, female nudity, coca-cola, nudity, seduction, marketing, sydney, australia, swimming pool, satire, independent film, fish out of water, american abroad, land baron, feathers"
62001,"Action, Drama, Romance, Thriller, Adventure, War, cuba, revolution, mercenary, plantation, politics, cuban revolution, havana cuba, gunrunner, gun runner, soldier of fortune, former flame"
28117,"Fantasy, Comedy, Romance, writer, father daughter relationship, soap opera"
40555,"Drama, Romance, independent film"
28384,"Romance, Comedy, Drama, musical, marriage, dialogue driven, teacher student relationship, fake documentary"
46691,"Drama, upper class, free love, drug abuse, war veteran, orgy, drug dealer, violent father, gun rampage, business man, racist, independent film, drug stealing"
27094,"Drama, comedian, kiss, stripper, jewish, judaism, stand-up comedian, scatological humor, contempt of court"
